from_node,to_node,distance,route_id,bus_number,from_ars_id
100000002,100000102,549.6375623072986,100100009,104,1002
100000102,100000151,563.9699082061951,100100009,104,1198
100000151,101000065,523.3604862913589,100100009,104,1247
101000065,101000055,337.26875807036873,100100009,104,2164
101000055,101000052,424.6971594981419,100100009,104,2154
101000052,101000335,568.5086820852852,100100009,104,2151
101000335,101000046,732.7079402451765,100100009,104,2234
101000046,101000023,359.4073198416168,100100009,104,2145
101000023,101000005,386.5683328837369,100100009,104,2118
101000005,101000047,612.4792285480037,100100009,104,2005
101000047,101000050,617.6132991735528,100100009,104,2146
101000050,101000053,661.0321678953518,100100009,104,2149
101000053,101000054,207.70717970973652,100100009,104,2152
101000054,101000103,478.8537953837589,100100009,104,2153
101000103,101000069,447.5810931331217,100100009,104,2207
101000069,101000068,238.15806878075534,100100009,104,2168
101000068,100000116,289.62827204159373,100100009,104,2167
100000116,100000109,257.9289439801895,100100009,104,1212
100000109,100000108,180.40440209197448,100100009,104,1205
100000108,100000123,394.38574591843235,100100009,104,1204
100000123,100000124,342.380886184155,100100009,104,1219
100000124,100000133,384.83463720614293,100100009,104,1220
100000133,107000010,794.7966914754595,100100009,104,1229
107000010,107000008,940.4381906492313,100100009,104,8010
107000008,107000006,634.4251592904614,100100009,104,8008
107000006,107000033,502.1282574227428,100100009,104,8006
107000033,107000084,690.6659598028633,100100009,104,8123
107000084,107000082,330.23449730515927,100100009,104,8174
107000082,108000081,357.1519571946376,100100009,104,8172
108000081,108000079,499.1145292147596,100100009,104,9169
108000079,108000077,340.53567040681395,100100009,104,9167
108000077,108000075,248.15026852844568,100100009,104,9165
108000075,108000073,236.38742092290587,100100009,104,9163
108000073,108000071,506.1011704910952,100100009,104,9161
108000071,108000069,361.8608699050306,100100009,104,9159
108000069,108000047,396.6067612517549,100100009,104,9157
108000047,108000035,543.7103606434313,100100009,104,9135
108000035,108000033,332.3867402099473,100100009,104,9123
108000033,108000022,453.9165043473744,100100009,104,9121
108000022,108000109,417.1991042336264,100100009,104,9110
108000109,108000371,120.40676297011177,100100009,104,9197
108000371,108000107,109.02021408258577,100100009,104,9311
110000399,110000089,95.09633312770767,100100010,105,11502
110000089,110000084,367.16628954893224,100100010,105,11189
110000084,110000086,342.66891458090873,100100010,105,11184
110000086,110000144,614.1370065500878,100100010,105,11186
110000144,110000145,292.21622625576157,100100010,105,11244
110000145,110000146,248.6735400673537,100100010,105,11245
110000146,110000265,385.30245962541335,100100010,105,11246
110000265,110000266,550.4390448028591,100100010,105,11366
110000266,110000346,306.4203761040819,100100010,105,11367
110000346,110000347,320.5591904534655,100100010,105,11447
110000347,110000060,676.5159472774056,100100010,105,11448
110000060,110000062,209.9686196547699,100100010,105,11160
110000062,110000002,405.20863398969465,100100010,105,11162
110000002,110000004,424.2170630697553,100100010,105,11102
110000004,106000007,542.8830859485604,100100010,105,11104
106000007,106000009,246.81014728455125,100100010,105,7101
106000009,106000325,407.71277088068615,100100010,105,7103
106000325,106000011,222.99257514656668,100100010,105,7425
106000011,106000013,485.53857039003054,100100010,105,7105
106000013,106000015,427.8628154268622,100100010,105,7107
106000015,106000005,634.5989627418875,100100010,105,7109
106000005,105000009,778.3255823788085,100100010,105,7005
105000009,105000011,656.6169236236352,100100010,105,6009
105000011,105000013,352.03099160574664,100100010,105,6011
105000013,105000014,497.7641429662329,100100010,105,6013
105000014,105000478,517.4107460618819,100100010,105,6014
105000478,105000015,371.64790842477623,100100010,105,6021
105000015,105000480,461.732861847304,100100010,105,6015
105000480,105000481,366.0451904315463,100100010,105,6022
105000481,105000483,738.2631257335565,100100010,105,6024
105000483,105000485,415.0221136935124,100100010,105,6026
105000485,100000367,417.2667724591176,100100010,105,6028
100000367,100000365,669.0145705301941,100100010,105,1044
100000365,100000190,517.8073201705926,100100010,105,1037
100000190,101000074,584.0990608933743,100100010,105,1288
101000074,101000071,275.10099217549333,100100010,105,2173
101000071,101000102,378.03801814256065,100100010,105,2170
101000102,101000104,332.3235288748839,100100010,105,2206
101000104,101000055,296.70935005806143,100100010,105,2208
101000055,101000052,424.6971594981419,100100010,105,2154
101000052,101000335,568.5086820852852,100100010,105,2151
101000335,101000046,732.7079402451765,100100010,105,2234
101000046,101000027,328.4687533451734,100100010,105,2145
101000027,101000114,488.28903122872117,100100010,105,2122
101000114,101000043,371.5906969065934,100100010,105,2219
101000043,101000057,446.6178669776666,100100010,105,2142
101000057,101000060,289.8916250272538,100100010,105,2156
101000060,101000062,234.29958590961544,100100010,105,2159
101000062,101000064,487.49715807703825,100100010,105,2161
101000064,101000067,376.934957573273,100100010,105,2163
101000067,101000070,453.8227281955796,100100010,105,2166
101000070,101000075,297.0308880845231,100100010,105,2169
101000075,100000398,687.2906492701535,100100010,105,2174
100000398,100000366,448.92349726556466,100100010,105,1023
100000366,105000486,623.6391326426253,100100010,105,1041
105000486,105000484,461.9685782592754,100100010,105,6027
105000484,105000482,689.926563854822,100100010,105,6025
105000482,105000488,373.6928995024745,100100010,105,6023
105000488,105000447,367.76100667890194,100100010,105,6426
105000447,105000030,666.040773950116,100100010,105,6018
105000030,105000033,509.2657853202121,100100010,105,6114
105000033,105000012,649.2082728486042,100100010,105,6117
105000012,105000010,458.2803029398246,100100010,105,6012
105000010,106000006,754.2153406805321,100100010,105,6010
106000006,106000016,762.5439055958893,100100010,105,7006
106000016,106000014,423.745009340655,100100010,105,7110
106000014,106000012,380.77791971783205,100100010,105,7108
106000012,106000326,352.8239420508329,100100010,105,7106
106000326,106000010,506.1157124132673,100100010,105,7426
106000010,106000008,165.77432550533194,100100010,105,7104
106000008,110000003,495.5550609658476,100100010,105,7102
110000003,110000001,361.83428333797895,100100010,105,11103
110000001,110000061,457.6225965410074,100100010,105,11101
110000061,110000059,213.99538425630095,100100010,105,11161
110000059,110000316,781.2474431703954,100100010,105,11159
110000316,110000315,271.03751419793025,100100010,105,11417
110000315,110000273,278.16048901826764,100100010,105,11416
110000273,110000272,412.5615637939043,100100010,105,11374
110000272,110000157,567.8199540377278,100100010,105,11373
110000157,110000156,321.96100458231496,100100010,105,11257
110000156,110000155,273.366848495694,100100010,105,11256
110000155,110000085,485.21480985571645,100100010,105,11255
110000085,110000083,333.23615075319367,100100010,105,11185
110000083,110000088,309.1821109570495,100100010,105,11183
110000088,110000694,167.37643414154806,100100010,105,11188
207000023,207000022,204.87889908886902,100100011,106,61172
207000022,207000021,433.1155879782236,100100011,106,61171
207000021,207000034,247.65534599022004,100100011,106,61169
207000034,207000033,344.63163273492205,100100011,106,61120
207000033,207000439,138.94954668043366,100100011,106,61002
207000439,207000154,753.9104201767425,100100011,106,61010
207000154,207000019,357.7483900611386,100100011,106,61021
207000019,207000527,323.6023388949201,100100011,106,61023
207000527,207000069,518.5455685931361,100100011,106,61040
207000069,207000068,304.79014270340457,100100011,106,61032
207000068,207000067,259.2319818307507,100100011,106,61030
207000067,207000066,236.93341626265308,100100011,106,61047
207000066,207000065,419.7830484516834,100100011,106,61046
207000065,207000418,271.0451350851187,100100011,106,61034
207000418,207000064,290.77264307207247,100100011,106,61020
207000064,207000063,266.9975597899661,100100011,106,61044
207000063,207000062,319.9768513025212,100100011,106,61036
207000062,207000061,829.361133015984,100100011,106,61038
207000061,109000001,695.1544907967274,100100011,106,61605
109000001,109000003,570.0832229975082,100100011,106,10001
109000003,109000005,700.6244870024033,100100011,106,10003
109000005,109000007,490.0423578153602,100100011,106,10005
109000007,109000019,374.64675642102634,100100011,106,10007
109000019,109000009,426.54111734102185,100100011,106,10019
109000009,109000011,827.1068199074823,100100011,106,10009
109000011,109000013,537.3666450917,100100011,106,10011
109000013,109000015,705.393325812355,100100011,106,10013
109000015,109000017,433.93637329495243,100100011,106,10015
109000017,108000001,535.7259387464779,100100011,106,10017
108000001,108000378,446.7519929008914,100100011,106,9001
108000378,108000003,255.81391987263237,100100011,106,9013
108000003,108000005,590.2372449368185,100100011,106,9003
108000005,108000007,739.7172069939504,100100011,106,9005
108000007,108000009,601.5685175739484,100100011,106,9007
108000009,108000011,670.3984037626705,100100011,106,9009
108000011,107000001,777.3092468956435,100100011,106,9011
107000001,107000003,493.5993008083164,100100011,106,8001
107000003,107000005,593.6829132831174,100100011,106,8003
107000005,107000007,645.7012340638933,100100011,106,8005
107000007,107000009,881.5817873113936,100100011,106,8007
107000009,100000005,786.5503796084479,100100011,106,8009
100000005,100000003,510.4359558270078,100100011,106,1005
100000003,100000002,381.7631713776485,100100011,106,1003
100000002,100000102,549.6375623072986,100100011,106,1002
100000102,100000394,443.291434911149,100100011,106,1198
100000394,100000109,357.6993005591765,100100011,106,1019
100000109,100000108,180.40440209197448,100100011,106,1205
100000108,100000123,394.38574591843235,100100011,106,1204
100000123,100000124,342.380886184155,100100011,106,1219
100000124,100000133,384.83463720614293,100100011,106,1220
100000133,107000010,794.7966914754595,100100011,106,1229
107000010,107000008,940.4381906492313,100100011,106,8010
107000008,107000006,634.4251592904614,100100011,106,8008
107000006,107000004,594.6395263266141,100100011,106,8006
107000004,107000002,486.8046582160341,100100011,106,8004
107000002,108000012,792.1342522506538,100100011,106,8002
108000012,108000010,666.2642110152118,100100011,106,9012
108000010,108000008,638.0729098553967,100100011,106,9010
108000008,108000006,704.2558583622083,100100011,106,9008
108000006,108000004,806.9419393842242,100100011,106,9006
108000004,108000002,480.2123462124416,100100011,106,9004
108000002,109000018,524.1334369218099,100100011,106,9002
109000018,109000016,420.5123344572621,100100011,106,10018
109000016,109000014,725.0997798801833,100100011,106,10016
109000014,109000012,521.501579442543,100100011,106,10014
109000012,109000010,862.4634925783682,100100011,106,10012
109000010,109000020,395.0084618971459,100100011,106,10010
109000020,109000008,397.04325562878216,100100011,106,10020
109000008,109000006,506.26758521944083,100100011,106,10008
109000006,109000004,607.5170807360073,100100011,106,10006
109000004,109000002,657.8206745997747,100100011,106,10004
109000002,207000060,686.8945291466158,100100011,106,10002
207000060,207000059,934.0112394869274,100100011,106,61604
207000059,207000058,278.98687117495274,100100011,106,61039
207000058,207000057,250.32307397688245,100100011,106,61037
207000057,207000567,303.9899622217495,100100011,106,61035
207000567,207000056,386.8875171718325,100100011,106,61042
207000056,207000055,319.98884687318434,100100011,106,61045
207000055,207000054,215.10799102468826,100100011,106,61033
207000054,207000306,197.95231159506355,100100011,106,61031
207000306,207000053,360.85828165447504,100100011,106,61180
207000053,207000003,556.5780170428395,100100011,106,61029
207000003,207000002,312.3571364426344,100100011,106,61041
207000002,207000001,366.91597013186293,100100011,106,61024
207000001,207000153,758.6942310938331,100100011,106,61022
207000153,207000152,388.86401620318566,100100011,106,61009
207000152,207000029,363.84912109945594,100100011,106,61003
207000029,207000028,402.1360567360892,100100011,106,61001
207000028,207000437,229.30992294583754,100100011,106,61014
207000427,207000353,148.39213115556643,100100012,107,8354
207000353,207000530,552.8104646866623,100100012,107,61622
207000530,207000446,226.22322191395176,100100012,107,61620
207000446,207000417,183.7025593634964,100100012,107,61618
207000417,207000531,241.21308819868753,100100012,107,61616
207000531,207000549,265.08913929001056,100100012,107,61615
207000549,207000532,338.20865654812576,100100012,107,61625
207000532,207000624,271.01132192214266,100100012,107,61612
207000624,207000561,437.2914968620441,100100012,107,61126
207000561,207000585,361.32714269261646,100100012,107,61121
207000585,207000363,268.9327430967717,100100012,107,61122
207000363,207000127,310.29258579799824,100100012,107,61128
207000127,207000126,202.25021175883944,100100012,107,8268
